"","exposure","outcome","id.exposure","id.outcome","samplesize","SNP","b","se","p"
"1","Subjective well being || id:1009","Body mass index || id:2","1009","2",338294,"rs10172421",0.00373123815964262,0.0337526429702581,0.911975936242939
"404","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1462450",0.0381297986981175,0.07874131093041,0.62821459419972
"405","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1520724",0.0329300933188447,0.07858466342779,0.675187122925328
"406","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1556477",0.0331941081566471,0.0786882056165256,0.673139251373218
"407","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs16847494",0.0487004368366331,0.0780808996164414,0.532813016053513
"408","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs17005492",0.0487297717326847,0.0783470619887327,0.533959499943038
"409","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs17331012",0.0334148276837905,0.0788561187459563,0.671752332863753
"410","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs17693963",0.0462336576805232,0.0783950730419602,0.555356871274936
"411","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2017279",0.0406747011464051,0.0789327964767031,0.606337812520335
"412","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2058382",0.0517937110496596,0.077830207818559,0.505749575112988
"413","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2075677",0.0234447362424594,0.0780040021638314,0.763751470951223
"414","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs210896",0.0495798459680149,0.0782386409601095,0.526276464834233
"415","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2127737",0.0473541465068913,0.0783362960148457,0.545512494666734
"416","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2212682",0.0394304097069905,0.0787723496997382,0.616679726227152
"417","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2321300",0.0369106402886399,0.0787358598166479,0.639219234938982
"418","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2409722",0.0342627571899213,0.0786384373561183,0.66305449770477
"419","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs258677",0.0472599387881134,0.0787812281064876,0.548580665249385
"420","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2597455",0.0509025458150981,0.0778422965382022,0.513164082418333
"421","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs281288",0.0290319379198255,0.078504196515193,0.711521206632759
"422","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2819873",0.0464445400087555,0.0783910492190008,0.553534238071767
"423","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2911244",0.0264377181702751,0.0776667008969695,0.733555578658807
"424","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs3104708",0.0358197888633193,0.0789685964248458,0.650120094314345
"425","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs35238",0.0434519372489747,0.0790536215592829,0.582558466717954
"426","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs37241",0.0407247491094628,0.0792045404619574,0.607131811563198
"427","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs3756290",0.0406935194718523,0.078914657450072,0.606088468884031
"428","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs3828653",0.0632760710938356,0.0764477183749832,0.407838236235503
"429","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4570163",0.0470978266381184,0.0783911588659413,0.5479696488528
"430","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4589952",0.0176109799436786,0.0763827070819282,0.817654784300769
"431","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4762896",0.0557741953496105,0.0765892628922638,0.466476029351617
"432","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4792196",0.0406293661194285,0.0788063116771716,0.606161894798227
"433","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4810682",0.0312574410522071,0.0784745468398492,0.690399395600373
"434","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4842283",0.0411600904880523,0.0792075160691337,0.603308380239516
"435","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6073597",0.0357797637833829,0.0788602530465987,0.650036853045499
"436","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6089930",0.0265999548652123,0.0778483329524609,0.732584604765642
"437","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6587766",0.0425279761603277,0.0793129370799981,0.591817028727855
"438","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6598440",0.0404466963373495,0.0788248831774149,0.60786674073094
"439","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6704609",0.0314456732327425,0.0786866884907847,0.689428009154437
"440","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6772840",0.0359976162629864,0.0787583414593102,0.647624920123589
"441","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6813656",0.0193525826956523,0.0772965523639251,0.802302779265273
"442","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7072297",0.026326554469214,0.0776825931445047,0.73468580485131
"443","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7149000",0.0402419012793457,0.078872841543066,0.60990267029866
"444","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7445606",0.0372307685361633,0.0788329723911232,0.636731177796878
"445","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7487682",0.0254573329583983,0.0773094732684464,0.741935558445644
"446","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7584895",0.0323030500319856,0.0786582576719873,0.681310207629732
"447","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7939430",0.053955603298756,0.0775729660849228,0.486712894903895
"448","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7952069",0.0422812842877165,0.078984828481777,0.592436250014033
"449","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs8073904",0.0292192851879385,0.0781776746909329,0.70858671233395
"450","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs8180800",0.0355186434937902,0.0787321054987079,0.6518937631313
"451","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs903834",0.0375698874621552,0.0789103576713637,0.633997122883558
"452","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs905456",0.0299232927943439,0.0784019943714302,0.702709905725832
"453","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs9291932",0.0456750852611278,0.0784783454317724,0.560560773924959
"454","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs929814",0.029594582355972,0.078198102611068,0.705091482516711
"455","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs9528554",0.0292139334098969,0.078356573928447,0.70927258000097
"456","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs976337",0.0512642381696318,0.0777963291282028,0.509925011671658
"457","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs9840016",0.051258173299374,0.0779340283529003,0.510722982023904
"458","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs9956636",0.0519630787940803,0.0774443508898678,0.502237644857055
"459","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"All",0.0386550164274535,0.0779634403234861,0.620028802985571
"460","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs10172421",-0.0508668923079259,0.036537174653168,0.163863187088064
"461","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1028144",-0.0610743579136396,0.036506595713685,0.0943336416303701
"462","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1030443",-0.0631200338071301,0.0361629571297621,0.0809094531695901
"463","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1075737",-0.0682971807430346,0.0351479567669551,0.0520000011451702
"464","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs10769190",-0.0560567426144966,0.0369552773406201,0.1292968369432
"465","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs10895581",-0.0549797571607038,0.0367148934983608,0.134268841751261
"466","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs10923025",-0.0580135674493134,0.036762297475764,0.114548975252171
"467","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11043207",-0.059500655622909,0.0366876147057286,0.10484219637715
"468","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11073619",-0.0634309877583065,0.0363272254076562,0.0807934836853431
"469","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1135436",-0.0579602036950893,0.0367090601008795,0.114357316819956
"470","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11612312",-0.0616251648159365,0.0366460246885261,0.0926400253899109
"471","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11644362",-0.0615800980194344,0.0367247593107057,0.0935814826640001
"472","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11668122",-0.0571106243039733,0.0366900894329467,0.119573052730177
"473","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11691770",-0.0590621374071623,0.036762196903559,0.108142191117657
"474","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11751387",-0.0560678229130509,0.0367663297143596,0.127264727817278
"475","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12062152",-0.056689533054243,0.0367861929370785,0.123303489985529
"476","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12143280",-0.0633180240339996,0.0360684949802282,0.07917485787029
"477","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12147610",-0.0541120541663315,0.0364135531311831,0.137268122155582
"478","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12152057",-0.0566665985428518,0.0367283544312342,0.122865477152952
"479","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12298541",-0.0622292148249693,0.0364272298551901,0.0875777483518409
"480","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12460988",-0.0636126659067669,0.0361928659009413,0.0788151944187881
"481","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12474324",-0.0542228190957931,0.0367161807532433,0.139726603011048
"482","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12995715",-0.0550316384533448,0.036740493105666,0.134172998779209
"483","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs13235506",-0.0604602825458226,0.0367299438814145,0.0997480936315322
"484","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1328835",-0.0600533378955586,0.0366412830402964,0.101223064746372
"485","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs13387164",-0.0638720726123492,0.0361091071582647,0.0769166985186731
"486","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1361360",-0.0609818653148047,0.03671903897385,0.096759719858571
"487","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1462450",-0.0575556037988199,0.0367088346445978,0.116905603875491
"488","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1520724",-0.0534413170099492,0.0365114377465258,0.143279487388451
"489","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1556477",-0.0497806459133395,0.0359903315875106,0.166613606608652
"490","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs16847494",-0.059924570889151,0.0366439386541627,0.101981953748126
"491","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs17005492",-0.0493022679787535,0.0359839480227611,0.170649956348149
"492","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs17331012",-0.0596312037950961,0.0367415612784991,0.104591442183689
"493","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs17693963",-0.0581398743986007,0.0368010698124205,0.114143062824879
"494","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2017279",-0.0563809524647684,0.0368026728048979,0.125527411907375
"495","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2058382",-0.0549999755756867,0.0367640490914787,0.134646863829535
"496","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2075677",-0.053174451774801,0.0368611186479786,0.149143873505111
"497","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs210896",-0.0601942687310879,0.0366939467915611,0.100913427356255
"498","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2127737",-0.0545620004179604,0.0366893927706116,0.136979732802485
"499","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2212682",-0.0534016230554612,0.0365423218556387,0.143915654168094
"500","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2321300",-0.0621693629101713,0.0363033334108175,0.0868050492674941
"501","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2409722",-0.046738182305831,0.035687708776278,0.190316403967488
"502","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs258677",-0.049454375194618,0.0363030153728861,0.173113852268888
"503","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2597455",-0.057586359750418,0.0367848883691586,0.117468156773067
"504","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs281288",-0.0528242268763883,0.0366262281626538,0.149231480237973
"505","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2819873",-0.0504968744583027,0.0366098232432707,0.167794319175104
"506","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2911244",-0.0596616171579668,0.0366734849172158,0.103772677044625
"507","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs3104708",-0.0561756630113608,0.0367981920940103,0.126863597389644
"508","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs35238",-0.0563490185497938,0.0368020503828255,0.125735285056926
"509","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs37241",-0.0543694573101399,0.036546500294061,0.136835595027643
"510","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs3756290",-0.0619229349793682,0.0364705132927654,0.0895284465037285
"511","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs3828653",-0.0565589074767648,0.0367494970878624,0.12379478720602
"512","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4570163",-0.0593339244419372,0.0368662740508037,0.107520945144975
"513","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4589952",-0.0578522220861683,0.0368355431269053,0.116286203167086
"514","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4762896",-0.0602489209441609,0.0365139163137547,0.0989375642718844
"515","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4792196",-0.0543665499484128,0.0366208443513792,0.137655284323786
"516","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4810682",-0.0552939968421663,0.0365750995100745,0.130586409483609
"517","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4842283",-0.0539666318440481,0.0367935006099585,0.142445815211743
"518","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6073597",-0.0521611137002804,0.036481065373966,0.152770601143333
"519","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6089930",-0.0575863597504179,0.0367848883691586,0.117468156773067
"520","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6587766",-0.0531987220440413,0.0367517382232189,0.147752512302107
"521","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6598440",-0.0563587231128191,0.0366897928315319,0.124516981977877
"522","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6704609",-0.060838330392856,0.036533179628632,0.0958549580024358
"523","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6772840",-0.0599332396860018,0.036673634267091,0.102210071290573
"524","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6813656",-0.0574469535695751,0.0368262625695793,0.118772818689433
"525","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7072297",-0.0538730137655717,0.0367977088077597,0.143185275381216
"526","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7149000",-0.0599589049335564,0.0366821528945052,0.102142890834799
"527","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7445606",-0.0582517784501614,0.0367456162838484,0.112904660190849
"528","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7487682",-0.0631711312293662,0.0361565718466827,0.0806104745673013
"529","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7584895",-0.0529993602226793,0.0365618028763307,0.14717489805401
"530","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7939430",-0.0561701750696555,0.0367896177988019,0.126812194341385
"531","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7952069",-0.0562438485199554,0.0368160894750003,0.126587656611099
"532","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs8073904",-0.0571837322901116,0.0367593708050372,0.119797704072103
"533","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs8180800",-0.0518808133754536,0.0363206886025617,0.153174052277732
"534","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs903834",-0.0612071398263394,0.0365598692662035,0.0940987870906125
"535","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs905456",-0.0514715327087628,0.036256699510795,0.155711937072771
"536","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs9291932",-0.0545153145357297,0.0366793242747672,0.137208185338511
"537","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs929814",-0.0610743579136396,0.036506595713685,0.09433364163037
"538","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs9528554",-0.0503608708079289,0.0361591611851122,0.163693737636953
"539","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs976337",-0.0559571667248021,0.0367805363657916,0.128164543664889
"540","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs9840016",-0.0610407191325655,0.0365811774493286,0.0951892713722242
"541","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs9956636",-0.0523646841406213,0.0364003090172548,0.150270120180571
"542","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"All",-0.0570887517014867,0.0363500701809255,0.11629265377284
"543","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs10172421",-0.0333226849349966,0.0868190449862673,0.701113578798948
"544","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1028144",-0.0362930056077743,0.0867104289914552,0.675542040371033
"545","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1030443",-0.0363110860718029,0.0866723839754534,0.675255281550975
"546","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1075737",-0.0453801012212328,0.0860896845100771,0.598106171669033
"547","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs10769190",-0.0426195665647184,0.0862648442195088,0.621267427600449
"548","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs10895581",-0.030644837285799,0.0868023666023996,0.724057332293225
"549","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs10923025",-0.0572579429736828,0.0846647031358607,0.498856159004286
"550","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11043207",-0.0142521567527813,0.0847975985362878,0.866526128607868
"551","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11073619",-0.0360612445798628,0.0867538363135446,0.677649156108289
"552","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1135436",-0.0317454453192411,0.0868713403830222,0.714790009001958
"553","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11612312",-0.0234351521826135,0.0866870390968455,0.786897115151653
"554","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11644362",-0.0406395022922427,0.0864467337621744,0.638276196286139
"555","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11668122",-0.0304265094506625,0.0868659664519329,0.726136359219191
"556","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11691770",-0.0402696878518334,0.086791031855784,0.642658897520714
"557","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11751387",-0.0481360030757742,0.0850213295433417,0.571282403391668
"558","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12062152",-0.0349875407911508,0.0868288943766171,0.686986381786712
"559","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12143280",-0.0270578270192764,0.0868589656510597,0.755409523550739
"560","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12147610",-0.0282197832515483,0.0867582952758342,0.744977496783675
"561","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12152057",-0.0254548615399106,0.0866079284350222,0.768827335678693
"562","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12298541",-0.0230879033912451,0.0864287580404764,0.789367384027998
"563","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12460988",-0.0348799407599532,0.0868324474986925,0.687910363109513
"564","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12474324",-0.038099604961784,0.0867048477633837,0.660359236336973
"565","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12995715",-0.0395973293969709,0.0866088206588645,0.647529152261479
"566","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs13235506",-0.0286018348046551,0.0870242272655856,0.742408762878865
"567","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1328835",-0.0416488701782047,0.08619497507571,0.628958197870478
"568","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs13387164",-0.0412625308906136,0.0864556475466557,0.633171155493793
"569","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1361360",-0.026220721269974,0.0866540719173838,0.762201758840577
"570","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1462450",-0.0299911314771932,0.0866840511197141,0.729356154661229
"571","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1520724",-0.036814719973355,0.0866583739544739,0.670963610095298
"572","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1556477",-0.0377807339846526,0.0866550486270125,0.662843990562714
"573","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs16847494",-0.0221136686245823,0.086122711885723,0.797356869104129
"574","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs17005492",-0.0226534548209575,0.0864636458226837,0.793321623950764
"575","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs17331012",-0.0258927974583852,0.0868371982827792,0.765568583252695
"576","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs17693963",-0.0227923149947707,0.0862276157884085,0.7915277067515
"577","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2017279",-0.0286887954636082,0.0869172429311384,0.74134688730242
"578","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2058382",-0.0129015707808805,0.0846961329133096,0.878928444369706
"579","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2075677",-0.0449380224299356,0.0864039677807797,0.602999373191061
"580","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs210896",-0.018623121519151,0.0859936001421465,0.828548112031735
"581","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2127737",-0.0252612057235301,0.08653894509451,0.770358774904857
"582","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2212682",-0.0267337480970479,0.0865288390010887,0.757353730374853
"583","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2321300",-0.025588729492411,0.0863981003753594,0.767098454129239
"584","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2409722",-0.0286871691031673,0.0867055442284466,0.740752217148563
"585","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs258677",-0.0205886792989446,0.0865765004017818,0.812029163416572
"586","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2597455",-0.0210782798691776,0.0861156269386965,0.806636701208878
"587","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs281288",-0.0398533687402818,0.0867068480041478,0.645779336426972
"588","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2819873",-0.0285795430344369,0.0867569277526655,0.74183759170262
"589","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2911244",-0.0457754845193116,0.0854442222234476,0.592141515527995
"590","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs3104708",-0.0351924149419568,0.0869559336146176,0.68568664072551
"591","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs35238",-0.0352079268943523,0.0870888765210626,0.686009904971047
"592","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs37241",-0.0167888375545407,0.0864331465588063,0.845987391581573
"593","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs3756290",-0.0353112024969585,0.086856761075623,0.684342025793614
"594","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs3828653",-0.00575789630503433,0.0844390006265453,0.945634379252257
"595","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4570163",-0.0254245363553358,0.0865960654525603,0.769064179965752
"596","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4589952",-0.0420338954049944,0.0864514268262457,0.626815435085212
"597","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4762896",-0.013142984382151,0.0844070688421782,0.876261990886645
"598","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4792196",-0.0209357875674176,0.0858949563791587,0.807434438117024
"599","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4810682",-0.0322367840840163,0.086849121119107,0.710502376758109
