"","exposure","outcome","id.exposure","id.outcome","samplesize","SNP","b","se","p"
"1","Subjective well being || id:1009","Body mass index || id:2","1009","2",338294,"rs10172421",0.433333333333333,0.219047619047619,0.0478992850564112
"421","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2212682",-0.0536315789473684,0.794242105263158,0.946163378655464
"422","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2321300",0.254235294117647,0.809211764705882,0.753387014264963
"423","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2409722",0.518615384615385,0.761315384615385,0.495738844526533
"424","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs258677",-0.458235294117647,0.555664705882353,0.409563790822522
"425","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2597455",-1.02957142857143,0.680942857142857,0.130539156980437
"426","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs281288",0.7008125,0.6057375,0.247289754033261
"427","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2819873",-0.707266666666667,0.71314,0.321312602727465
"428","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2911244",1.23715384615385,0.721707692307692,0.0864913598538276
"429","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs3104708",0.235095238095238,0.6078,0.698906472165476
"430","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs35238",-0.2264,0.5437625,0.677147878026353
"431","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs37241",-0.0658888888888889,0.520327777777778,0.899233582531411
"432","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs3756290",-0.123375,0.65040625,0.849552733995303
"433","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs3828653",-1.30931428571429,0.541308571428571,0.0155720275326831
"434","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4570163",-0.703,0.68335,0.303594631354173
"435","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4589952",1.558,0.620266666666667,0.0120109357658736
"436","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4762896",-1.5934375,0.71158125,0.0251369870796279
"437","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4792196",-0.160166666666667,0.731127777777778,0.826597113162099
"438","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4810682",0.715571428571429,0.697285714285714,0.304785947822232
"439","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs4842283",-0.0861379310344828,0.516806896551724,0.867627084508001
"440","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6073597",0.279642857142857,0.667671428571429,0.675338153030953
"441","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6089930",1.10957142857143,0.68715,0.106366116742808
"442","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6587766",-0.12636170212766,0.478748936170213,0.791825013218372
"443","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6598440",-0.13625,0.719965625,0.849900685305434
"444","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6704609",0.560607142857143,0.621117857142857,0.366750052679386
"445","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6772840",0.3204,0.750008,0.669236980021167
"446","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs6813656",1.19073333333333,0.564768888888889,0.035000290344654
"447","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7072297",1.21983333333333,0.713322222222222,0.0872523072541333
"448","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7149000",-0.101928571428571,0.686214285714286,0.881918573954879
"449","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7445606",0.178076923076923,0.720953846153846,0.804906803807912
"450","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7487682",1.45030769230769,0.753292307692308,0.0541928315057152
"451","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7584895",0.561071428571428,0.661464285714286,0.396311932073298
"452","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7939430",-1.09510526315789,0.628268421052632,0.0813243276001964
"453","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs7952069",-0.195952380952381,0.587623809523809,0.738782781820399
"454","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs8073904",0.93752380952381,0.711304761904762,0.18749229047654
"455","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs8180800",0.373153846153846,0.752207692307692,0.619839231580336
"456","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs903834",0.129133333333333,0.66596,0.846249845839326
"457","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs905456",0.7705,0.667671428571429,0.248495765388057
"458","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs9291932",-0.634066666666667,0.713393333333333,0.374108562589667
"459","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs929814",0.929538461538462,0.722538461538462,0.198272127744843
"460","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs9528554",0.7994375,0.654825,0.222146057868754
"461","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs976337",-1.04871428571429,0.677135714285714,0.121441705594706
"462","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs9840016",-0.955411764705882,0.647935294117647,0.140334073712602
"463","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs9956636",-1.26684615384615,0.721707692307692,0.0792002746260399
"464","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"All - Inverse variance weighted",0.0386550164274535,0.0779634403234861,0.620028802985571
"465","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"All - MR Egger",0.0722958823700129,0.260193534781929,0.781841056319953
"466","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs10172421",-0.4,0.252380952380952,0.112987770277812
"467","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1028144",0.323076923076923,0.330769230769231,0.328695814040283
"468","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1030443",0.521052631578947,0.331578947368421,0.116083133738655
"469","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1075737",0.789473684210526,0.294736842105263,0.00739369604991586
"470","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs10769190",-0.105555555555556,0.233333333333333,0.650994566520519
"471","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs10895581",-0.24375,0.31875,0.444446702634924
"472","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs10923025",0.0275862068965517,0.324137931034483,0.932176815837669
"473","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11043207",0.161111111111111,0.322222222222222,0.617075077451974
"474","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11073619",0.4,0.288,0.164866539747909
"475","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1135436",0.05,0.375,0.893929766752772
"476","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11612312",0.226315789473684,0.268421052631579,0.39915168514396
"477","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11644362",0.185714285714286,0.25,0.457568175062507
"478","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11668122",-0.0535714285714286,0.428571428571429,0.900523550339774
"479","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11691770",0.0945945945945946,0.297297297297297,0.750347023651697
"480","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs11751387",-0.147619047619048,0.319047619047619,0.643589048142027
"481","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12062152",-0.0914285714285714,0.314285714285714,0.771120848329444
"482","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12143280",0.578947368421053,0.342105263157895,0.0905873219215137
"483","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12147610",-0.578947368421053,0.447368421052632,0.195624786869267
"484","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12152057",-0.106666666666667,0.366666666666667,0.771120848329444
"485","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12298541",0.3625,0.30625,0.236542345022516
"486","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12460988",0.478571428571429,0.307142857142857,0.119200174615524
"487","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12474324",-0.27037037037037,0.292592592592593,0.355459954445084
"488","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs12995715",-0.225,0.30625,0.462525949847147
"489","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs13235506",0.161764705882353,0.273529411764706,0.55425388097491
"490","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1328835",0.211111111111111,0.322222222222222,0.512356753300256
"491","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs13387164",0.521739130434783,0.31304347826087,0.0955807045456294
"492","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1361360",0.178571428571429,0.264285714285714,0.49924658287522
"493","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1462450",0.005,0.39,0.989770990975819
"494","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1520724",-0.438461538461539,0.346153846153846,0.205274503664272
"495","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs1556477",-0.685714285714286,0.314285714285714,0.0291229541523851
"496","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs16847494",0.206666666666667,0.326666666666667,0.526960228463328
"497","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs17005492",-0.666666666666667,0.3,0.0262682913820423
"498","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs17331012",0.130434782608696,0.291304347826087,0.654325552504766
"499","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs17693963",0.0230769230769231,0.296153846153846,0.937890037162822
"500","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2017279",-0.1125,0.3,0.707660466654552
"501","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2058382",-0.213333333333333,0.293333333333333,0.467058901715173
"502","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2075677",-0.233333333333333,0.228571428571429,0.307333408792036
"503","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs210896",0.176470588235294,0.294117647058824,0.548506235500147
"504","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2127737",-0.277777777777778,0.316666666666667,0.380381827065438
"505","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2212682",-0.410526315789474,0.331578947368421,0.215680749361015
"506","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2321300",0.458823529411765,0.341176470588235,0.178680919493138
"507","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2409722",-0.707692307692308,0.269230769230769,0.00857443461110534
"508","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs258677",-0.5,0.258823529411765,0.0533819511385758
"509","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2597455",-0.0142857142857143,0.314285714285714,0.963745004895627
"510","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs281288",-0.35,0.28125,0.213336034108713
"511","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2819873",-0.366666666666667,0.233333333333333,0.116083133738655
"512","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs2911244",0.176923076923077,0.323076923076923,0.58395350774479
"513","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs3104708",-0.128571428571429,0.3,0.668235141795249
"514","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs35238",-0.115,0.3,0.701472626966438
"515","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs37241",-0.416666666666667,0.388888888888889,0.283976771750912
"516","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs3756290",0.3375,0.30625,0.27044392727649
"517","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs3828653",-0.111428571428571,0.342857142857143,0.745181071693432
"518","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4570163",0.0642857142857143,0.25,0.797068494359122
"519","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4589952",-0.00476190476190476,0.280952380952381,0.986477180329417
"520","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4762896",0.33125,0.375,0.37705619893811
"521","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4792196",-0.338888888888889,0.344444444444444,0.325178960006528
"522","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4810682",-0.385714285714286,0.457142857142857,0.398809120942746
"523","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs4842283",-0.237931034482759,0.258620689655172,0.357572759228743
"524","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6073597",-0.442857142857143,0.3,0.139892765510505
"525","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6089930",-0.0142857142857143,0.314285714285714,0.963745004895627
"526","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6587766",-0.276595744680851,0.25531914893617,0.278660494899244
"527","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6598440",-0.1625,0.40625,0.689156516779352
"528","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6704609",0.303571428571429,0.332142857142857,0.360728145934554
"529","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6772840",0.184,0.312,0.555362566713577
"530","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs6813656",-0.0311111111111111,0.288888888888889,0.914239771597741
"531","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7072297",-0.238888888888889,0.255555555555556,0.349900343997403
"532","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7149000",0.178571428571429,0.307142857142857,0.560974031478011
"533","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7445606",0.0538461538461538,0.330769230769231,0.870683232746339
"534","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7487682",0.523076923076923,0.330769230769231,0.113787670286763
"535","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7584895",-0.392857142857143,0.307142857142857,0.200872488721984
"536","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7939430",-0.131578947368421,0.305263157894737,0.666443297771752
"537","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs7952069",-0.119047619047619,0.29047619047619,0.681926207868363
"538","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs8073904",-0.0476190476190476,0.338095238095238,0.887992336880331
"539","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs8180800",-0.553846153846154,0.330769230769231,0.0940483589095898
"540","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs903834",0.28,0.306666666666667,0.361219675214084
"541","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs905456",-0.585714285714286,0.328571428571429,0.0746500233345592
"542","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs9291932",-0.286666666666667,0.32,0.370341784125815
"543","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs929814",0.323076923076923,0.330769230769231,0.328695814040283
"544","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs9528554",-0.60625,0.30625,0.0477494110087604
"545","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs976337",-0.15,0.307142857142857,0.625286305140081
"546","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs9840016",0.264705882352941,0.305882352941176,0.386827722209834
"547","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"rs9956636",-0.507692307692308,0.330769230769231,0.124812392931818
"548","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"All - Inverse variance weighted",-0.0570887517014867,0.0363500701809255,0.11629265377284
"549","Subjective well being || id:1009","Waist-to-hip ratio || id:79","1009","79",209935,"All - MR Egger",0.00804795100094519,0.129304921321432,0.950526871776888
"550","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs10172421",0.099007619047619,0.801666598230009,0.901709402156131
"551","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1028144",0.382193076923077,0.794116975047592,0.630317098655605
"552","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1030443",0.411923684210526,0.820138111909563,0.615483685130625
"553","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1075737",0.904152631578947,0.678290183177737,0.182535762683629
"554","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs10769190",0.822033333333333,0.726441318653356,0.25780707692403
"555","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs10895581",-0.168511875,0.816642884289962,0.836519804820837
"556","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs10923025",1.31988620689655,0.594681652932555,0.026453838192248
"557","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11043207",-1.62138333333333,0.766883955090989,0.0344940393662504
"558","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11073619",0.3399856,0.77388606344214,0.660427835847467
"559","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1135436",-0.053636,0.767810368077785,0.944308441417402
"560","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11612312",-0.599052631578947,0.660940412630511,0.364743192470718
"561","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11644362",0.694352142857143,0.742448471232764,0.349675291883447
"562","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11668122",-0.169307857142857,0.76012108918905,0.823739418360692
"563","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11691770",0.473632432432432,0.634526675261205,0.455405145991198
"564","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs11751387",1.50454761904762,0.789898649478847,0.0568145244810023
"565","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12062152",0.229782571428571,0.756664286179863,0.761372944151785
"566","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12143280",-0.388652631578947,0.690017656661242,0.573264476045213
"567","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12147610",-0.383018421052632,0.781852273843268,0.624214626399259
"568","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12152057",-0.606941333333333,0.760102182801567,0.424580591293916
"569","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12298541",-0.7725875,0.739328534060056,0.296029732320475
"570","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12460988",0.220617142857143,0.756990038126407,0.770714860209796
"571","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12474324",0.462148148148148,0.728734498805137,0.525963981786036
"572","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs12995715",0.565655,0.718390348649075,0.431052276414411
"573","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs13235506",-0.244732058823529,0.643747615248565,0.703820924244485
"574","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1328835",0.888740740740741,0.790495364591381,0.260892858767821
"575","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs13387164",0.690578260869565,0.715543226648787,0.334489482590184
"576","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1361360",-0.55007,0.767870153140914,0.473770263229429
"577","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1462450",-0.2929635,0.924832004013135,0.751414464829481
"578","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1520724",0.446917692307692,0.806335886342669,0.579402648915089
"579","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs1556477",0.486326428571429,0.766160147040357,0.525586135284408
"580","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs16847494",-1.00964,0.80568599401276,0.210153562713912
"581","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs17005492",-0.749283333333333,0.710816296527317,0.291829488313355
"582","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs17331012",-0.448278260869565,0.6706984307999,0.503894061935066
"583","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs17693963",-0.932861538461538,0.801480678868665,0.244455348115722
"584","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2017279",-0.275305625,0.696660777626794,0.692710879085976
"585","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2058382",-1.60813333333333,0.73650905515334,0.0290024238622179
"586","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2075677",0.728104761904762,0.622372726853195,0.24204709305198
"587","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs210896",-1.02894117647059,0.700459112953635,0.141845668912277
"588","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2127737",-0.6657,0.786133553124172,0.397105113934814
"589","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2212682",-0.643468421052632,0.872910330657379,0.461029344964283
"590","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2321300",-0.795241176470588,0.883580851494665,0.368109162592467
"591","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2409722",-0.388501538461539,0.841283144764,0.644227323530603
"592","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs258677",-0.696047058823529,0.620155329220129,0.261702877873417
"593","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2597455",-0.992614285714286,0.760264420045529,0.191682776084258
"594","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs281288",0.50935375,0.673093582388425,0.449208394180411
"595","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2819873",-0.360943333333333,0.79568144913221,0.650096643141346
"596","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs2911244",1.33586923076923,0.806382936126077,0.097596544208916
"597","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs3104708",0.192021428571429,0.678182338776862,0.777068524069729
"598","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs35238",0.155105,0.61917741962227,0.802199385468097
"599","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs37241",-0.778944444444445,0.570486190332789,0.172125932164116
"600","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs3756290",0.23820125,0.730663532282037,0.744419241401514
"601","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs3828653",-1.44582571428571,0.596918597496251,0.0154290278300971
"602","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4570163",-0.616715,0.764709976021871,0.419972392417197
"603","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4589952",0.696338095238095,0.690589016834971,0.313298517271116
"604","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4762896",-1.791925,0.782693782896506,0.0220542047801995
"605","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4792196",-1.16717222222222,0.820453756244967,0.154854014686071
"606","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4810682",-0.00839966666666667,0.78605094413381,0.991474042676947
"607","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4842283",0.144283793103448,0.579166609714772,0.803265545568973
"608","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6073597",0.43598,0.742404015673,0.557032884030101
"609","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6089930",0.727571428571429,0.761698495085486,0.339478539898501
"610","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6587766",-0.707376595744681,0.548758712168232,0.197381225349882
"611","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6598440",0.078788125,0.815123826315719,0.92299810561533
"612","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6704609",0.526210714285714,0.675498398229075,0.43598192796229
"613","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6772840",-0.02383492,0.830226280575668,0.977096722833085
"614","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6813656",0.809017777777778,0.610900807844824,0.185402431741511
"615","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7072297",1.43958333333333,0.79354962619735,0.0696613701595058
"616","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7149000",-0.191390714285714,0.754080498387407,0.79964486482479
"617","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7445606",-0.644544615384615,0.797734030326592,0.419108248660962
"618","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7487682",1.20343076923077,0.8436108708906,0.153717275840456
"619","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7584895",0.726421428571429,0.731736214280121,0.320838262363106
"620","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7939430",-0.438682631578947,0.703840431210179,0.533107102930344
"621","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7952069",0.243079047619048,0.655264731243657,0.710665002598375
"622","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs8073904",1.40928095238095,0.798089714111119,0.0774264361196109
"623","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs8180800",0.628053076923077,0.828728281506677,0.448539811331552
"624","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs903834",-0.165794,0.741716998430447,0.823125136168321
"625","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs905456",1.03955714285714,0.742860068398157,0.16169356591012
